,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,is_restaurant_reservation,address1,address2,address3,city,zip_code,country,state,display_address
585,L-IuiVoFMDSw2K6OAciP1g,mamouns-falafel-new-york-2,Mamoun's Falafel,https://s3-media3.fl.yelpcdn.com/bphoto/FR6YOM7OnTC9pHUBaC86Tw/o.jpg,False,https://www.yelp.com/biz/mamouns-falafel-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2384,4.0,$,+12126748685,(212) 674-8685,2808.0157737188,Middle Eastern,40.7302874,-74.0004383,,,,119 MacDougal St,,,New York,10012,US,NY,"['119 MacDougal St', 'New York, NY 10012']"
586,U02ibutbgrC3uQzEq4w2ww,guadalajara-de-dia-2-ridgewood-2,Guadalajara De Dia 2,https://s3-media1.fl.yelpcdn.com/bphoto/Wg3N1Chc95qxEiaYyeA9Jw/o.jpg,False,https://www.yelp.com/biz/guadalajara-de-dia-2-ridgewood-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,86,4.0,$,+17184563698,(718) 456-3698,7034.3721618791,Mexican,40.7044639587,-73.9109420776,delivery,pickup,,566 Seneca Ave,,,Ridgewood,11385,US,NY,"['566 Seneca Ave', 'Ridgewood, NY 11385']"
587,_haIj6t4bGOmbIl3xtihpg,wok-to-walk-new-york-5,Wok To Walk,https://s3-media2.fl.yelpcdn.com/bphoto/eRSXkjzXXS2BF0phikIrFQ/o.jpg,False,https://www.yelp.com/biz/wok-to-walk-new-york-5?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,223,4.0,$,+16469187006,(646) 918-7006,3448.2672159326,Asian Fusion,40.736192848,-73.9889749517,delivery,pickup,,42 Union Sq E,,,New York,10003,US,NY,"['42 Union Sq E', 'New York, NY 10003']"
588,8EBOj5bMglNI-jRIQvf6wg,cheese-grille-new-york,Cheese Grille,https://s3-media4.fl.yelpcdn.com/bphoto/z7rB1Sm9IW6SVhn7_xEa9g/o.jpg,False,https://www.yelp.com/biz/cheese-grille-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,569,4.0,$$,+12124609383,(212) 460-9383,1891.3293434208,American (Traditional),40.7219115,-73.9886709,pickup,delivery,,188 Allen St,,,New York,10002,US,NY,"['188 Allen St', 'New York, NY 10002']"
589,lcI9kOcRqxxMhM4b5pHqsg,dawas-woodside,Dawa's,https://s3-media2.fl.yelpcdn.com/bphoto/kueahMfUxM0oRMPF3n5GhQ/o.jpg,False,https://www.yelp.com/biz/dawas-woodside?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,229,4.5,$$,+17188998629,(718) 899-8629,8204.5590589246,Himalayan/Nepalese,40.7456869,-73.9126859,,,,51-18 Skillman Ave,,,Woodside,11377,US,NY,"['51-18 Skillman Ave', 'Woodside, NY 11377']"
590,jXL7zCeuhZnQVei5rfq7qw,the-braised-shop-new-york,The Braised Shop,https://s3-media2.fl.yelpcdn.com/bphoto/RzBMa6fPhG37-uvfKlUToQ/o.jpg,False,https://www.yelp.com/biz/the-braised-shop-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,89,4.0,$$,+16468633200,(646) 863-3200,2742.5457992585,Taiwanese,40.7289533,-73.9845,delivery,pickup,,241 E 10th St,,,New York,10003,US,NY,"['241 E 10th St', 'New York, NY 10003']"
591,f_OiLWqldSmNy1MAvtWlPQ,cyclo-long-island-city,Cyclo,https://s3-media3.fl.yelpcdn.com/bphoto/7KpUQO7Ve9mGD_WG71G1Gg/o.jpg,False,https://www.yelp.com/biz/cyclo-long-island-city?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,497,4.0,$$,+17187868309,(718) 786-8309,5642.5603823199,Vietnamese,40.745714,-73.953549,delivery,pickup,,5-51 47th Ave,,,Long Island City,11101,US,NY,"['5-51 47th Ave', 'Long Island City, NY 11101']"
592,tA_AoGEL_oGllbU2j77Shw,tiny-shanghai-new-york,Tiny Shanghai,https://s3-media2.fl.yelpcdn.com/bphoto/BjS4akeP-OjeGPO9OMKcWA/o.jpg,False,https://www.yelp.com/biz/tiny-shanghai-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,267,4.0,$$,+19172617898,(917) 261-7898,1414.23824534,Shanghainese,40.71781,-73.99795,delivery,pickup,,122 Mulberry St,,,New York,10013,US,NY,"['122 Mulberry St', 'New York, NY 10013']"
593,HYW2O2qycmFiGUNt_TlyPA,shawarmania-astoria,Shawarmania,https://s3-media3.fl.yelpcdn.com/bphoto/kgpLOcIQeFWE2VTPG9Z8Rw/o.jpg,False,https://www.yelp.com/biz/shawarmania-astoria?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,236,4.0,$,+17185451800,(718) 545-1800,10389.3546276807,Halal,40.7749304,-73.9119036,delivery,pickup,,22-49 31st St,,,Astoria,11105,US,NY,"['22-49 31st St', 'Astoria, NY 11105']"
594,tO6ktIDgzUQ4XOGR6-Vkvw,ronin-stones-new-york,Ronin Stones,https://s3-media4.fl.yelpcdn.com/bphoto/0Rp3vJVGQ4-O6MCBjl78_g/o.jpg,False,https://www.yelp.com/biz/ronin-stones-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,12,5.0,,+16468820510,(646) 882-0510,1742.4721026239,Japanese,40.7194449633,-73.9850056653,delivery,pickup,,69 Clinton St,,,New York,10002,US,NY,"['69 Clinton St', 'New York, NY 10002']"
595,QH3VbBAf7MlePoaipxT4pA,taqueria-kermes-ridgewood,Taqueria Kermes,https://s3-media3.fl.yelpcdn.com/bphoto/hLqcap8qLzXSZ7yiWm5uHg/o.jpg,False,https://www.yelp.com/biz/taqueria-kermes-ridgewood?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,389,4.0,$$,+13474639263,(347) 463-9263,8131.1379598179,Mexican,40.70785,-73.89798,delivery,pickup,,66-36 Fresh Pond Rd,,,Ridgewood,11385,US,NY,"['66-36 Fresh Pond Rd', 'Ridgewood, NY 11385']"
596,r-b7njQdEuDnK0yqHy5imQ,divine-bar-and-grill-brooklyn-3,Divine Bar & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/CCsEaUosm50hSexgKNTPnQ/o.jpg,False,https://www.yelp.com/biz/divine-bar-and-grill-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,66,4.0,$$,+17184555455,(718) 455-5455,4891.9076411759,American (New),40.69777,-73.93715,delivery,pickup,,896 Broadway,,,Brooklyn,11206,US,NY,"['896 Broadway', 'Brooklyn, NY 11206']"
597,4M3jBdELCcCKJl1mEnTxzQ,lamias-fish-market-new-york-2,Lamia's Fish Market,https://s3-media3.fl.yelpcdn.com/bphoto/VaQRGrRnsxM9n4rgDrs_XA/o.jpg,False,https://www.yelp.com/biz/lamias-fish-market-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,208,4.0,,+12127773650,(212) 777-3650,2188.0590330254,Seafood,40.722979,-73.9825102,restaurant_reservation,delivery,pickup,47 Ave B,,,New York,10009,US,NY,"['47 Ave B', 'New York, NY 10009']"
598,VpEy7E9fij06n7BRrzvEaw,le-crocodile-brooklyn,Le Crocodile,https://s3-media4.fl.yelpcdn.com/bphoto/JENv9HHXUS4J0UXgxZFQ1A/o.jpg,False,https://www.yelp.com/biz/le-crocodile-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,19,4.5,,+17184608004,(718) 460-8004,3574.1437285923,French,40.72191,-73.957873,,,,80 Wythe Ave,,,Brooklyn,11249,US,NY,"['80 Wythe Ave', 'Brooklyn, NY 11249']"
599,-NMywXk4xfbY-KPEd0AAgA,cafe-at-your-mother-in-law-brooklyn-3,Cafe At Your Mother-in-Law,https://s3-media3.fl.yelpcdn.com/bphoto/uxJARBIQLPsE-yiWaFVwVA/o.jpg,False,https://www.yelp.com/biz/cafe-at-your-mother-in-law-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,175,4.0,$,+17189424088,(718) 942-4088,14453.6362626719,Korean,40.57748,-73.96325,,,,3071 Brighton 4th St,,,Brooklyn,11235,US,NY,"['3071 Brighton 4th St', 'Brooklyn, NY 11235']"
600,mTWlEiCUEBlxBAkIikkB1A,carmines-italian-restaurant-upper-west-side-new-york,Carmine's Italian Restaurant - Upper West Side,https://s3-media3.fl.yelpcdn.com/bphoto/_lTCIijz3zVH13nUugBwhg/o.jpg,False,https://www.yelp.com/biz/carmines-italian-restaurant-upper-west-side-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1360,4.0,$$,+12123622200,(212) 362-2200,9677.6345300428,Italian,40.791077,-73.973763,pickup,delivery,,2450 Broadway,,,New York,10024,US,NY,"['2450 Broadway', 'New York, NY 10024']"
601,iHiEMvbpLzNYTMsd5-VnQw,jacob-soul-food-restaurant-new-york-2,Jacob Soul Food Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/2FRw5PI8DHPTvnF3Op7lLA/o.jpg,False,https://www.yelp.com/biz/jacob-soul-food-restaurant-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,349,4.0,$$,+12128663663,(212) 866-3663,12378.5415940401,Soul Food,40.810025,-73.9439219,,,,373 Lenox Ave,,,New York,10027,US,NY,"['373 Lenox Ave', 'New York, NY 10027']"
602,RThvexVhZQ8KA6JAr0UkCQ,casa-adela-new-york,Casa Adela,https://s3-media4.fl.yelpcdn.com/bphoto/CrSVEHHLE8JhciwZAEZ-aQ/o.jpg,False,https://www.yelp.com/biz/casa-adela-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,457,4.0,$$,+12124731882,(212) 473-1882,2272.9539202493,Latin American,40.72264,-73.97973,,,,66 Ave C,,,New York,10009,US,NY,"['66 Ave C', 'New York, NY 10009']"
603,3VJwpmmeoPlCN3J5p5miEQ,brooklyns-homeslice-pizzeria-brooklyn,Brooklyn's Homeslice Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/0CxtRC4BfPobAfvBBLJH3g/o.jpg,False,https://www.yelp.com/biz/brooklyns-homeslice-pizzeria-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,122,4.5,$,+17183999000,(718) 399-9000,3562.2182094945,Pizza,40.680702,-73.967455,pickup,delivery,,567 Vanderbilt Ave,,,Brooklyn,11238,US,NY,"['567 Vanderbilt Ave', 'Brooklyn, NY 11238']"
604,FlgTV8DgQpm1D9lwC_-ZQA,bluebird-london-nyc-new-york-4,Bluebird London NYC,https://s3-media4.fl.yelpcdn.com/bphoto/V1rhuKkK2F1bzSntU-y1xg/o.jpg,False,https://www.yelp.com/biz/bluebird-london-nyc-new-york-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,288,4.0,$$$,+13476822100,(347) 682-2100,7079.3715460561,British,40.76847,-73.983092,pickup,restaurant_reservation,delivery,10 Columbus Cir,Fl 3rd,,New York,10019,US,NY,"['10 Columbus Cir', 'Fl 3rd', 'New York, NY 10019']"
605,_7Maf5WG682E7R-EHSz18w,bangklyn-east-harlem-new-york-2,Bangklyn East Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/BPF8RPboKtPdkfBeyD9jSA/o.jpg,False,https://www.yelp.com/biz/bangklyn-east-harlem-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,110,4.5,$$,+16464298128,(646) 429-8128,10374.6800197352,Thai,40.7903,-73.94307,pickup,delivery,,2051 2nd Ave,,,New York,10029,US,NY,"['2051 2nd Ave', 'New York, NY 10029']"
606,0Nu2kmbWnfP7GD-NZ5h3fw,tacos-los-poblanos-brooklyn,Tacos Los Poblanos,https://s3-media2.fl.yelpcdn.com/bphoto/IwBd8TQHLgPgPu49vK0caQ/o.jpg,False,https://www.yelp.com/biz/tacos-los-poblanos-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,38,4.5,$,+13476412092,(347) 641-2092,7095.1757384821,Mexican,40.643196,-74.012781,,,,5320 5th Ave,,,Brooklyn,11220,US,NY,"['5320 5th Ave', 'Brooklyn, NY 11220']"
607,WIhm0W9197f_rRtDziq5qQ,lombardis-pizza-new-york-4,Lombardi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/UZ6V_hobp1KpYDPOHNoCKw/o.jpg,False,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,6100,4.0,$$,+12129417994,(212) 941-7994,1798.9959778084,Pizza,40.721593496,-73.9955956045,pickup,delivery,,32 Spring St,,,New York,10012,US,NY,"['32 Spring St', 'New York, NY 10012']"
608,oJ_XSPZFpvIt6rvheSQl7A,bleecker-street-pizza-new-york,Bleecker Street Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Kyi2tP43S_a6s-zXD38NUQ/o.jpg,False,https://www.yelp.com/biz/bleecker-street-pizza-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2359,4.0,$,+12129244466,(212) 924-4466,3072.954045067,Pizza,40.7320627017,-74.003655227,pickup,delivery,,69 7th Ave S,,,New York,10014,US,NY,"['69 7th Ave S', 'New York, NY 10014']"
609,G92jSUckfs4MhD6bGPyHow,taqueria-diana-brooklyn,Taqueria Diana,https://s3-media2.fl.yelpcdn.com/bphoto/Bb3-WL4dFV8r0wT2KftSIw/o.jpg,False,https://www.yelp.com/biz/taqueria-diana-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,73,4.0,$$,+19292502460,(929) 250-2460,3400.1987613518,Mexican,40.71424,-73.95568,pickup,delivery,,367 Metropolitan Ave,,,Brooklyn,11211,US,NY,"['367 Metropolitan Ave', 'Brooklyn, NY 11211']"
610,5k_jwjhdFMPUNWhouGNzuA,misi-brooklyn,Misi,https://s3-media2.fl.yelpcdn.com/bphoto/5oBIoYe1Xx82Eu7C9quqwg/o.jpg,False,https://www.yelp.com/biz/misi-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,304,4.0,$$$,+13475663262,(347) 566-3262,2494.8001205883,Italian,40.71341,-73.96662,,,,329 Kent Ave,,,Brooklyn,11249,US,NY,"['329 Kent Ave', 'Brooklyn, NY 11249']"
611,6gzQLjzJk25ePm_JS7ZAug,esme-brooklyn-2,Esme,https://s3-media2.fl.yelpcdn.com/bphoto/cUxgl7JaulSa5e1Q4cS_Yg/o.jpg,False,https://www.yelp.com/biz/esme-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,339,4.5,$$,+17183830999,(718) 383-0999,4528.971121087,American (New),40.7332033928,-73.9549667725,pickup,delivery,,999 Manhattan Ave,,,Brooklyn,11222,US,NY,"['999 Manhattan Ave', 'Brooklyn, NY 11222']"
612,Nnuz_Ic0IdWOUbl64r4Hkg,fonda-park-slope-brooklyn,Fonda Park Slope,https://s3-media3.fl.yelpcdn.com/bphoto/UpUi36Q7Sb08czrCHHzFjA/o.jpg,False,https://www.yelp.com/biz/fonda-park-slope-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,795,4.0,$$,+17183693144,(718) 369-3144,4721.6215208449,Mexican,40.6636314392,-73.9846343994,pickup,delivery,,434 7th Ave,,,Brooklyn,11215,US,NY,"['434 7th Ave', 'Brooklyn, NY 11215']"
613,pL2tig3FxJcrZ4wDIO4TsA,eataly-nyc-downtown-new-york-2,Eataly NYC Downtown,https://s3-media4.fl.yelpcdn.com/bphoto/GC-Leu7JwfS2nfP-MYIibg/o.jpg,False,https://www.yelp.com/biz/eataly-nyc-downtown-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,969,3.5,$$,+12128972895,(212) 897-2895,1543.3085129858,Grocery,40.709716,-74.011714,,,,101 Liberty St,Fl 3,,New York,10006,US,NY,"['101 Liberty St', 'Fl 3', 'New York, NY 10006']"
614,59oP8zLjQLPY0Dyh004HSQ,omai-new-york-2,Omai,https://s3-media1.fl.yelpcdn.com/bphoto/2WrZA4eVQn3m3cobP1eMHQ/o.jpg,False,https://www.yelp.com/biz/omai-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,264,4.0,$$,+12126330550,(212) 633-0550,4378.46952381,Vietnamese,40.744289,-74.002563,,,,158 9th Ave,,,New York,10011,US,NY,"['158 9th Ave', 'New York, NY 10011']"
615,GKspSLe5U3qkUgQTXfngyQ,handsome-rice-new-york,Handsome Rice,https://s3-media3.fl.yelpcdn.com/bphoto/JLn0vxwpWiqGi4nhy5hqtQ/o.jpg,False,https://www.yelp.com/biz/handsome-rice-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,94,4.5,$$,+19179652944,(917) 965-2944,4501.8050379287,Korean,40.74466,-73.98123,pickup,delivery,,133 E 31st St,,,New York,10016,US,NY,"['133 E 31st St', 'New York, NY 10016']"
616,O9WmKufAUqDM0j2HpgLVlw,tamashii-ramen-astoria,Tamashii Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/bKRkhNRxrNhH-EdNxbNwRg/o.jpg,False,https://www.yelp.com/biz/tamashii-ramen-astoria?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,714,4.0,$$,+17182785888,(718) 278-5888,8557.4638724326,Ramen,40.7628026,-73.926578,pickup,delivery,,2905 Broadway,,,Astoria,11106,US,NY,"['2905 Broadway', 'Astoria, NY 11106']"
617,J3xgUpWM_ny5bh69WRvJPw,doña-zita-mexican-restaurant-brooklyn,Doña Zita Mexican Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/0nB_sxBLfE4VnAY4hi_iVQ/o.jpg,False,https://www.yelp.com/biz/do%C3%B1a-zita-mexican-restaurant-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,68,4.0,$,+13474926160,(347) 492-6160,14581.0291905315,Mexican,40.5747639,-73.9799965,pickup,delivery,,1221 Bowery St,,,Brooklyn,11224,US,NY,"['1221 Bowery St', 'Brooklyn, NY 11224']"
618,IIM-dzbOvg4x7h-AjHsq9Q,bulbap-grill-brooklyn,Bulbap Grill,https://s3-media2.fl.yelpcdn.com/bphoto/3LcsWWf1gSwgoooYZ9Zd3A/o.jpg,False,https://www.yelp.com/biz/bulbap-grill-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,130,4.5,$$,+17183833663,(718) 383-3663,4217.3507592993,Korean,40.7243,-73.9509099,pickup,delivery,,646 Manhattan Ave,,,Brooklyn,11222,US,NY,"['646 Manhattan Ave', 'Brooklyn, NY 11222']"
619,Bo1eW6NCzOMuxIyu6CzutQ,brooklyn-suya-brooklyn-2,Brooklyn Suya,https://s3-media3.fl.yelpcdn.com/bphoto/Gphoxc1KX0ZtNWpT-VAjcg/o.jpg,False,https://www.yelp.com/biz/brooklyn-suya-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,43,4.5,$$,+17185130122,(718) 513-0122,4722.2436788234,African,40.67402,-73.95661,pickup,delivery,,717 Franklin Ave,,,Brooklyn,11216,US,NY,"['717 Franklin Ave', 'Brooklyn, NY 11216']"
620,JpUmsVDjA0zjygYcoskq2Q,colombia-in-park-slope-brooklyn,Colombia In Park Slope,https://s3-media2.fl.yelpcdn.com/bphoto/lnDG-5dUwKr-jy63_4sJVA/o.jpg,False,https://www.yelp.com/biz/colombia-in-park-slope-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,364,4.0,$$,+17183692020,(718) 369-2020,3878.2339149915,Colombian,40.671313,-73.984893,pickup,delivery,,376 5th Ave,,,Brooklyn,11215,US,NY,"['376 5th Ave', 'Brooklyn, NY 11215']"
621,N4q6Y9cpvUbJ3O5rydrSbQ,shortys-new-york,Shorty's,https://s3-media1.fl.yelpcdn.com/bphoto/gBU8I8e8ix2Gqs7DVMAGtA/o.jpg,False,https://www.yelp.com/biz/shortys-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,686,4.0,$$,+12129673055,(212) 967-3055,5857.1977080934,Bars,40.758103,-73.992529,pickup,delivery,,576 9th Ave,,,New York,10036,US,NY,"['576 9th Ave', 'New York, NY 10036']"
622,aZrTVBKQzlcFo_KwzhIw-A,stang-thai-brooklyn,Stang Thai,https://s3-media2.fl.yelpcdn.com/bphoto/1h8ojVoGY8s0GssgFENc9g/o.jpg,False,https://www.yelp.com/biz/stang-thai-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,25,4.0,,+17184366932,(718) 436-6932,6464.0915283616,Thai,40.64841,-73.97898,pickup,delivery,,3019 Fort Hamilton Pkwy,,,Brooklyn,11218,US,NY,"['3019 Fort Hamilton Pkwy', 'Brooklyn, NY 11218']"
623,MA3t_z0VwzTbPTq9O3mbyg,dutch-kills-centraal-long-island-city,Dutch Kills Centraal,https://s3-media1.fl.yelpcdn.com/bphoto/KYDndJzLhaH2RuGOnlZJlg/o.jpg,False,https://www.yelp.com/biz/dutch-kills-centraal-long-island-city?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,318,3.5,$$,+17186068651,(718) 606-8651,7357.3453650292,Breakfast & Brunch,40.753745,-73.934617,,,,3840 29th St,,,Long Island City,11101,US,NY,"['3840 29th St', 'Long Island City, NY 11101']"
624,UXPZk1P695Hv8ml2QWMV7w,greedi-vegan-brooklyn-7,Greedi Vegan,https://s3-media2.fl.yelpcdn.com/bphoto/E4LlGxyL7_HxCWaNYvuvPw/o.jpg,False,https://www.yelp.com/biz/greedi-vegan-brooklyn-7?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,171,4.5,$$,+13476277900,(347) 627-7900,4787.0990893203,Vegan,40.6763513,-73.9523247,pickup,,,1031 Bergen St,,,Brooklyn,11216,US,NY,"['1031 Bergen St', 'Brooklyn, NY 11216']"
625,7bD22UAtH56ikWYslOSIQg,calexico-upper-east-side-new-york-2,Calexico - Upper East Side,https://s3-media3.fl.yelpcdn.com/bphoto/If17MxTRNkk2CbzlFkW_8g/o.jpg,False,https://www.yelp.com/biz/calexico-upper-east-side-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,679,4.0,$$,+13479675955,(347) 967-5955,8138.257554066,Salad,40.77259,-73.95588,pickup,delivery,,1491 2nd Ave,,,New York,10075,US,NY,"['1491 2nd Ave', 'New York, NY 10075']"
626,WLl0nKeWBksVM5SkKKuLpg,tabetomo-new-york,TabeTomo,https://s3-media1.fl.yelpcdn.com/bphoto/KuqXkkx0w4J9PX-j0iFmrA/o.jpg,False,https://www.yelp.com/biz/tabetomo-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,320,4.0,$$,+16468506414,(646) 850-6414,2569.5882731343,Ramen,40.72688,-73.98311,,,,131 Avenue A,,,New York,10009,US,NY,"['131 Avenue A', 'New York, NY 10009']"
